Jugador,market_value_pred
Lukas Hradecky,14703692.964351172
Adrian Beck,180271.30426543765
Pascal Stenzel,11592554.287933346
Adrian Beck,10769661.844627036
Steve Mounie,21719861.291329205
Peter Gulacsi,36615197.975664236
Tim Siersleben,4232371.056624893
Pascal Stenzel,666643.2819253542
Jackson Irvine,23038178.11899976
Dennis Geiger,-628183.9160060361
Fabio Chiarodia,15006251.209438168
Fabio Chiarodia,8619590.780472752
Tim Skarke,4033551.1424574796
Jackson Irvine,5549354.309435725
Jackson Irvine,32484234.90081233
Tim Skarke,12939283.486988187
Tim Siersleben,20864935.77609476
Peter Gulacsi,37516821.661438376
Dennis Geiger,3169944.424227787
Adrian Beck,-542812.1336707398
Dennis Geiger,21258928.415335022
Fabio Chiarodia,5837311.665865497
Steve Mounie,7666529.233895017
Maximilian Bauer,25839180.694693636
Adrian Beck,13541487.404418945
Lukas Hradecky,11391238.569490552
Peter Gulacsi,33390634.743185364
Lukas Hradecky,9417991.123254383
Jackson Irvine,20253124.21121379
Florian Grillitsch,24423787.543153957
Dennis Geiger,1892891.5993279293
Jackson Irvine,1546873.775065071
Steve Mounie,10392608.168940436
Jackson Irvine,10353199.545444824
Peter Gulacsi,35266390.70936805
Tim Skarke,20319623.410743155
Peter Gulacsi,46408965.68708327
Jonas Hofmann,6191100.798307985
Tim Skarke,-3739946.198284805
Jackson Irvine,42974993.105405346
Jackson Irvine,10642466.928042063
Tim Skarke,15704059.821050957
Lukas Hradecky,15287289.276529057
Mads Pedersen,-740298.9231452476
Tim Siersleben,3027728.415695017
Adrian Beck,17571783.471027613
Mads Pedersen,6536940.679577816
Maximilian Bauer,180271.30426543765
Jonas Hofmann,21784239.27741933
Jackson Irvine,1699257.7171720974
Mathias Honsak,5946544.546345088
Pascal Stenzel,18817371.142907023
Jonas Hofmann,9607942.283245541
Lukas Hradecky,13643182.985375566
Jackson Irvine,9367484.532605626
Pascal Stenzel,20926099.90246986
Steve Mounie,-1917337.7377601918
Jonas Hofmann,13829010.005001837
Jackson Irvine,11792184.371507986
DanAxel Zagadou,-1502593.7559658755
Tim Siersleben,6144333.742100828
Tim Skarke,934811.9238999318
Peter Gulacsi,42765304.270107806
Adrian Beck,1972277.8099840768
Tim Skarke,9679440.93102967
Lukas Hradecky,13521935.483475255
Maximilian Bauer,10118458.44040716
Adrian Beck,1022136.9631386455
Budu Zivzivadze,19643793.16660465
Florian Grillitsch,13660024.695624512
Adrian Beck,36558510.45756918
Budu Zivzivadze,755403.4106803015
Tim Siersleben,3973008.077408475
Mathias Honsak,-123318.56209086068
Lukas Hradecky,13061652.54022984
Tim Skarke,1838561.7292342633
Lukas Hradecky,10841617.23188173
Budu Zivzivadze,26729188.016054116
Mathias Honsak,11563610.120127993
Lukas Hradecky,7807568.170386933
Tim Siersleben,31368174.20635382
Mathias Honsak,14528021.907863896
Jackson Irvine,15575916.7464847
Tim Siersleben,8735468.472053865
Adrian Beck,8009622.257551739
Mathias Honsak,25913328.048183523
Lukas Hradecky,9232373.003062787
Steve Mounie,-4361645.757850993
Tim Skarke,4401766.896424424
Maximilian Bauer,-3134089.244549807
Fabio Chiarodia,3736563.2117704544
Adrian Beck,6522925.103212699
Mathias Honsak,2142057.531994625
Peter Gulacsi,40479719.952642284
Steve Mounie,46858569.51987465
Adrian Beck,389032.06763385236
Jackson Irvine,14304790.61980588
Mathias Honsak,41924424.487165384
Peter Gulacsi,39656900.42068498
Steve Mounie,16840691.25024361
Peter Gulacsi,38253994.14192727
Adrian Beck,8067579.019536099
Peter Gulacsi,44118158.396142535
Fabio Chiarodia,3916350.25003668
Tim Skarke,-13988417.675331421
Steve Mounie,6576591.716522975
Peter Gulacsi,43471035.171951495
Jonas Hofmann,4971898.55638812
Peter Gulacsi,26493560.829712644
Budu Zivzivadze,2597592.262277481
Dennis Geiger,21889305.395056963
Fabio Chiarodia,-1132562.3704945482
Mathias Honsak,16380855.379462019
Tim Siersleben,28376774.671372417
Adrian Beck,21693372.510509845
Steve Mounie,14483623.670770094
Tim Skarke,4374295.772667874
Jackson Irvine,11628428.496218758
Mathias Honsak,14841117.901339162
Tim Siersleben,23907787.89404861
Peter Gulacsi,37544146.60760333
Jackson Irvine,12377445.249646008
Pascal Stenzel,20964812.204448402
Finn Ole Becker,7825273.7997224275
Dennis Geiger,7588340.015818508
Mads Pedersen,1391723.251094943
Steve Mounie,37280757.2379134
Fabio Chiarodia,520664.56493049674
Tim Skarke,-4992750.685587034
Jackson Irvine,48407841.702585064
Mads Pedersen,21514188.1625952
Tim Skarke,15267021.931783129
Budu Zivzivadze,3628518.979904146
Maximilian Bauer,3225333.7444659034
Jackson Irvine,12577685.303659007
Tim Siersleben,9670643.376142714
Dennis Geiger,4718910.850830797
Lukas Hradecky,15780325.0335895
Lukas Hradecky,10167169.061525742
Florian Grillitsch,12869731.528133146
Mathias Honsak,-6897267.00844756
Budu Zivzivadze,21988415.6945354
Dennis Geiger,6225125.575135873
Tim Siersleben,12987727.274206618
Finn Ole Becker,19901903.63647212
Adrian Beck,7996453.501824979
Maximilian Bauer,6876861.691940774
Adrian Beck,42534120.3203025
Adrian Beck,15510952.80979577
Adrian Beck,3000705.861163037
Maximilian Bauer,9612792.919711042
Fabio Chiarodia,2533447.017743417
Lukas Hradecky,12257284.742465155
Dennis Geiger,6714788.95014397
Finn Ole Becker,25388184.62816354
Mathias Honsak,10355966.065766878
Budu Zivzivadze,14454257.772590106
Lukas Hradecky,6050806.664065778
Tim Skarke,2582636.5720035983
Florian Grillitsch,24918231.68930219
Jonas Hofmann,10706869.592327025
Steve Mounie,7950001.946110852
Jackson Irvine,19146926.619918007
Tim Skarke,18309970.004775174
Fabio Chiarodia,36236917.09383332
Tim Skarke,8361275.230542191
Tim Skarke,3080942.087360272
Lukas Hradecky,7643965.204692198
Jonas Hofmann,8711078.727439035
Jackson Irvine,7094048.450295288
Florian Grillitsch,6632982.87934937
Mathias Honsak,18924204.975699425
Tim Skarke,-4270139.776421165
Jackson Irvine,-3075168.1568593197
Steve Mounie,1500635.9461148875
Jackson Irvine,37341597.3333054
Lukas Hradecky,9179875.386650825
Jackson Irvine,8459198.89545374
Jonas Hofmann,11664056.921891266
Maximilian Bauer,2137948.961416074
Finn Ole Becker,12599510.337166104
Lukas Hradecky,8351342.081471885
Pascal Stenzel,5087244.403958408
Peter Gulacsi,39269923.99813696
Mathias Honsak,5362496.249863921
Budu Zivzivadze,14596540.13013747
Adrian Beck,24309057.91502174
Peter Gulacsi,36948150.14975704
Adrian Beck,6801875.59555818
Lukas Hradecky,13843961.746792136
Adrian Beck,14596138.351573115
Jackson Irvine,20799447.04897239
Peter Gulacsi,36606106.29128207
Adrian Beck,17907089.224101834
Steve Mounie,-5801369.192845337
Finn Ole Becker,8965480.669002179
Peter Gulacsi,37491518.812377706
Mathias Honsak,-3195530.888435915
Mathias Honsak,2403076.1978289858
Peter Gulacsi,46482680.10062844
Finn Ole Becker,10094443.496616676
Peter Gulacsi,24874131.011570636
Tim Siersleben,1585564.9907635488
Jackson Irvine,21016515.89642063
Tim Skarke,4306946.748803768
Finn Ole Becker,5619912.154647731
Budu Zivzivadze,17951858.926918205
Adrian Beck,-5039952.736396849
Mads Pedersen,3483194.1662544766
Maximilian Bauer,25666399.18264211
Tim Skarke,4604400.042154347
Jackson Irvine,-9694519.271463659
Tim Skarke,5870850.530117905
Steve Mounie,19141723.83179948
Jackson Irvine,-3289139.196558442
Peter Gulacsi,40940248.894460455
Adrian Beck,45025635.15503672
Budu Zivzivadze,-6463849.463565303
Tim Skarke,4172281.6885861643
Lukas Hradecky,12160117.928871484
Peter Gulacsi,39755509.79044305
Dennis Geiger,-2264719.7846517526
Lukas Hradecky,7823101.788584361
Fabio Chiarodia,318826.10963157006
Lukas Hradecky,13305878.33807408
Pascal Stenzel,3095751.81309421
Budu Zivzivadze,-9280234.543676138
Tim Skarke,25628753.39955724
Finn Ole Becker,27305192.57329087
Dennis Geiger,11381956.923241537
Finn Ole Becker,8859039.90323478
Adrian Beck,23065931.362813897
Dennis Geiger,9933136.575678114
Dennis Geiger,1291168.5883780392
Mads Pedersen,-6780646.700383661
Budu Zivzivadze,27817947.327111833
Jonas Hofmann,25161948.49831978
Adrian Beck,10614124.617019622
Fabio Chiarodia,2638096.8555073794
Peter Gulacsi,45021247.575713456
Dennis Geiger,18593869.375789527
Peter Gulacsi,36289681.4559163
Jonas Hofmann,2522670.572502209
Mathias Honsak,-6372412.021719059
Lukas Hradecky,8920664.840190286
Tim Siersleben,5828228.900314089
Peter Gulacsi,54608414.28225573
Mathias Honsak,2264335.209769128
Adrian Beck,7944590.481346804
Lukas Hradecky,14216173.39504739
Jonas Hofmann,18360450.617566228
Pascal Stenzel,7434563.85358729
Lukas Hradecky,26867405.992598
Adrian Beck,12898277.539055105
Tim Skarke,11652198.138937447
Lukas Hradecky,15799691.381710524
Fabio Chiarodia,27391661.513481233
Pascal Stenzel,-1910719.7104518004
Tim Skarke,6774956.441156514
Haris Tabakovic,-14269036.850728609
Kevin Kampl,26880317.831645496
Janik Haberer,16784446.073878877
Stanley NSoki,3137292.166635311
Jonas Omlin,3041028.1262057144
Stanley NSoki,19915960.07315263
Kevin Kampl,-772001.8158237133
Rani Khedira,22040351.185150716
Kevin Akpoguma,25051594.678465664
Kevin Kampl,21988178.259630024
Lee Jaesung,15430164.073275536
Janik Haberer,6699918.544525837
Haris Tabakovic,-6477582.327584576
Julian Malatini,18707477.49135752
Connor Metcalfe,-3618069.2475307435
Stanley NSoki,8238267.690420624
Kevin Trapp,20009069.694337837
Yannick Gerhardt,6696547.814665416
Kevin Kampl,1379787.4676802047
Lucas Tousart,-2120796.7970856763
Lee Jaesung,7000703.51546973
Kevin Trapp,15780949.74840686
Rani Khedira,-4013459.4879054837
Rani Khedira,21898128.38296474
Kevin Kampl,15681136.410577103
Lee Jaesung,22613384.447835207
Stanley NSoki,6802629.573211218
Haris Tabakovic,-739503.7121086027
Nediljko Labrovic,2777001.075165173
Kevin Trapp,16768100.809534289
Skelly Alvero,-2435131.582133433
Kevin Akpoguma,-3931040.937810125
Kevin Trapp,31429206.21226441
Marius Bulter,21072282.133071784
Lee Jaesung,52596437.51743179
Kevin Akpoguma,-1138524.5715282578
Marius Bulter,2710210.9415571764
Rani Khedira,15978264.779943494
Kevin Trapp,8814088.173711728
Kevin Kampl,36385541.77676206
Jonas Omlin,14601791.350306362
Connor Metcalfe,705275.5340771861
Yannick Gerhardt,18347166.530005433
Lee Jaesung,25400187.577892162
Nediljko Labrovic,10755353.964900138
Haris Tabakovic,-2060539.9204750434
Kevin Akpoguma,12530717.993932992
Yannick Gerhardt,2272820.4028338883
Nediljko Labrovic,8815286.625079144
Lee Jaesung,42776139.10758521
Kevin Akpoguma,-1042460.39146634
Kevin Akpoguma,-4824379.118743133
Kevin Akpoguma,189951.33289306797
Janik Haberer,-5597688.443462316
Lee Jaesung,19245647.56281524
Haris Tabakovic,-2372461.5513522495
Kevin Trapp,22508395.091509596
Marius Bulter,24698233.238482475
Marius Bulter,15660618.57777004
Rani Khedira,9236716.310248064
Janik Haberer,3019196.585993711
Lee Jaesung,23000043.866024062
Jonah KusiAsare,6257368.582975116
Kevin Trapp,13489746.111419527
Yannick Gerhardt,9265800.509449428
Kaua Santos,17281612.215571675
Yannick Gerhardt,12211773.64184039
Marius Bulter,7955959.2561778
Stanley NSoki,-8107339.650623094
Skelly Alvero,2218512.1590289827
Skelly Alvero,921905.8965740539
Nediljko Labrovic,6797789.540535057
Kevin Kampl,25422900.95889607
Lee Jaesung,38923801.86094096
Lee Jaesung,7769861.523566528
Julian Malatini,20783469.17997528
Jonas Omlin,9010869.86205366
Skelly Alvero,2129050.9112643115
Kaua Santos,20030680.352653548
Julian Malatini,4293647.643905867
Yannick Gerhardt,-3665711.3517888635
Yannick Gerhardt,5516368.807173969
Kevin Kampl,5192156.5943749985
Skelly Alvero,-3855157.238711903
Janik Haberer,5075449.188204878
Rani Khedira,17859070.450962298
Kevin Akpoguma,17076517.063591823
Marius Bulter,12690240.52501176
Haris Tabakovic,9871516.772301052
Rani Khedira,3763452.855059784
Kevin Akpoguma,2928188.2768136812
Janik Haberer,15899471.465374112
Janik Haberer,23461339.51860211
Stanley NSoki,-4643874.955389231
Janik Haberer,11005989.700288907
Marius Bulter,42090712.0925022
Haris Tabakovic,10529171.562309386
Kevin Kampl,24483236.10127043
Kevin Trapp,36704021.371507496
Yannick Gerhardt,14947658.760318851
Kevin Trapp,18671711.28251662
Haris Tabakovic,-3140922.9021228906
Stanley NSoki,14779572.615440737
Kevin Akpoguma,70398.38428910822
Kaua Santos,12158758.708307283
Marius Bulter,31574735.449243877
Haris Tabakovic,-5926574.315492719
Stanley NSoki,14421640.993474249
Kevin Trapp,22542370.066078663
Kevin Akpoguma,14286368.557793025
Kevin Kampl,6106947.736388701
Rani Khedira,15876383.811848722
Lucas Tousart,10027459.455074256
Kevin Kampl,433708.11276655644
Lee Jaesung,15530259.029216548
Rani Khedira,-7090181.850790583
Janik Haberer,-3915575.80733105
Julian Malatini,33581795.77737255
Lee Jaesung,5971309.28811115
Skelly Alvero,-1358679.6536954734
Julian Malatini,1141526.6802972406
Kevin Akpoguma,7805604.953125721
Stanley NSoki,-6661275.073060891
Lee Jaesung,17030674.272274006
Jonas Omlin,12469653.02233818
Marius Bulter,7320495.449342656
Kevin Akpoguma,18334672.395965546
Marius Bulter,9153151.481156893
Kaua Santos,21515722.201773997
Lee Jaesung,48540386.49902553
Kevin Trapp,21906743.66638051
Lucas Tousart,2303163.731254734
Rani Khedira,7447050.340689198
Janik Haberer,13563714.111132246
Kevin Trapp,20441314.16395384
Skelly Alvero,-2684642.621291885
Kevin Akpoguma,7211013.109217298
Kevin Akpoguma,-5422626.422357384
Marius Bulter,11149296.379129617
Haris Tabakovic,5488862.918902379
Lee Jaesung,17203913.33203906
Kevin Akpoguma,15830192.809496634
Skelly Alvero,656053.0733468216
Yannick Gerhardt,1975682.161983166
Haris Tabakovic,3608163.8180892095
Julian Malatini,8449042.662574276
Janik Haberer,14855452.723112637
Rani Khedira,6575628.585225
Lucas Tousart,3688678.5374903902
Stanley NSoki,1411885.4040312879
Nediljko Labrovic,12544198.47228159
Yannick Gerhardt,3735129.520396184
Kevin Kampl,31285.521444685757
Kevin Kampl,22557736.8329668
Haris Tabakovic,-8781718.315573841
Nediljko Labrovic,-8315385.764217179
Stanley NSoki,-5400719.958475627
Rani Khedira,9979794.54821619
Janik Haberer,25360690.751707934
Yannick Gerhardt,6964751.945127238
Kevin Trapp,17393165.44252295
Connor Metcalfe,-3572359.713023212
Rani Khedira,6817173.939370846
Lucas Tousart,7989360.985912262
Lee Jaesung,10810943.198060608
Kevin Akpoguma,4567737.90577109
Stanley NSoki,-139493.19564859942
Kevin Akpoguma,31580734.10645065
Marius Bulter,13283641.247269649
Haris Tabakovic,-8007278.163777351
Marius Bulter,8443426.818319026
Nediljko Labrovic,26657704.63450715
Kevin Kampl,1422104.323566649
Yannick Gerhardt,11425526.407855716
Yannick Gerhardt,25501692.571023412
Yannick Gerhardt,23089187.15021582
Yannick Gerhardt,5391109.032403623
Rani Khedira,15992561.126784274
Yannick Gerhardt,19619585.43753481
Lucas Tousart,-5617544.342400074
Janik Haberer,12488669.84555305
Jonas Omlin,13963044.175917631
Connor Metcalfe,5710982.745420029
Kevin Akpoguma,29592839.459850963
Kaua Santos,1510391.3348790184
Stanley NSoki,8548485.618612928
Rani Khedira,11436273.265170151
Julian Malatini,3403024.2733300608
Rani Khedira,15906166.110705085
Rani Khedira,10807267.062146878
Janik Haberer,8340372.550040947
Lucas Tousart,3480997.468589319
Lee Jaesung,-845082.8521007132
Kevin Kampl,7360854.112294325
Lucas Tousart,7578486.181246066
Tim Breithaupt,11971422.11692128
Connor Metcalfe,-3558519.649054248
Julian Malatini,4450796.451234
Kaua Santos,54626918.12935868
Lee Jaesung,15660544.064526757
Lee Jaesung,30818613.621646166
Kevin Trapp,34823398.03860984
Lee Jaesung,3643502.7232340826
Lucas Tousart,10626274.423685936
Janik Haberer,9391618.917829841
Nediljko Labrovic,12748847.86760566
Haris Tabakovic,25662364.329093456
Lee Jaesung,-4356346.432347551
Kevin Kampl,35239878.61069355
Kevin Akpoguma,4725500.587815042
Lee Jaesung,29732573.254356384
Rani Khedira,4242933.4532212205
Lucas Tousart,-5851106.3061271645
Janik Haberer,12513843.700591672
Yannick Gerhardt,2991148.438501399
Yannick Gerhardt,24547099.28330423
Kaua Santos,24700447.55843486
Kevin Akpoguma,31606132.910636105
Lee Jaesung,15307591.217800777
Yannick Gerhardt,32907761.198986437
Stanley NSoki,-168197.529286284
Kevin Trapp,16301881.365349224
Kaua Santos,19520635.41756489
Marius Bulter,14068228.115976658
Connor Metcalfe,1370714.7015972845
Marius Bulter,23684785.43959673
Kevin Trapp,25280497.98197513
Kevin Akpoguma,17468374.66844738
Lee Jaesung,10048073.46067867
Kevin Kampl,14965573.729996681
Kevin Kampl,21748678.133415937
Lee Jaesung,14579980.49074933
Kaua Santos,21208928.268151976
Kevin Trapp,12932419.574843533
Haris Tabakovic,4121166.95057738
Rani Khedira,726937.662130963
Janik Haberer,12645289.33213341
Lucas Tousart,-955665.2548001278
Janik Haberer,25460091.9012426
Marius Bulter,18428237.065340184
Nediljko Labrovic,11932124.827467745
Stanley NSoki,13136595.791090172
Rani Khedira,10117616.639476964
Stanley NSoki,-1577836.5012640879
Lucas Tousart,-101058.13661312498
Kevin Akpoguma,3372078.0059463363
Marius Bulter,12040965.817379534
Haris Tabakovic,-1200069.838459503
Janik Haberer,2869795.5327974735
Yannick Gerhardt,10009042.347077616
Rani Khedira,8067415.42485845
Jonas Omlin,4675751.096694009
Skelly Alvero,-957305.6854891628
Kevin Akpoguma,-2980873.2920075487
Skelly Alvero,-5380113.7929724045
Jonas Omlin,10024252.094255494
Janik Haberer,858020.2197075263
Yannick Gerhardt,4195942.215174407
Jonas Omlin,9966965.624548487
Kevin Akpoguma,-1294933.5920704082
Stanley NSoki,4959852.293874573
Lucas Tousart,16812329.145300705
Janik Haberer,-1384266.6437745746
Stanley NSoki,11702484.56449448
Yannick Gerhardt,29414788.017716195
Kevin Kampl,32033545.92081838
Kevin Akpoguma,3629545.499236376
Marius Bulter,5839945.842141982
Connor Metcalfe,-5380653.325562313
Rani Khedira,8467368.697972683
Rani Khedira,3099089.0145197827
Kevin Kampl,19559136.51053902
Rani Khedira,15590851.535060935
Nediljko Labrovic,8772885.523574464
Marius Bulter,55765520.219312035
Stanley NSoki,17362568.42403706
Yannick Gerhardt,8853923.735546067
Nediljko Labrovic,15146627.183986682
Haris Tabakovic,-531242.3004531879
Kevin Kampl,22632040.01952912
Haris Tabakovic,4912375.992165355
Janik Haberer,16517658.675870879
Stanley NSoki,-2736887.95963639
Skelly Alvero,-7691992.045829132
Lee Jaesung,27587942.4335194
Marius Bulter,52429517.45886726
Kevin Kampl,6666364.175511565
Lee Jaesung,14928410.581655974
Janik Haberer,5836802.652818048
Yannick Gerhardt,23236026.960920174
Rani Khedira,3790491.8773086993
Kevin Kampl,6037850.77615694
Kevin Akpoguma,8612132.022671584
Julian Malatini,16925563.012479562
Rani Khedira,8459853.995169293
Lee Jaesung,8232032.127593373
Kevin Akpoguma,17608798.238948
Haris Tabakovic,33018520.394638643
Marius Bulter,26108151.384646
Marius Bulter,21344423.10629682
Haris Tabakovic,-13445468.882806793
Kevin Trapp,16424351.028003575
Lee Jaesung,8304210.073863868
Janik Haberer,23097296.384838283
Kevin Trapp,11972031.287259776
Lee Jaesung,7574790.268142359
Rani Khedira,-6663131.565427544
Rani Khedira,5268308.418372538
Stanley NSoki,22966638.758107897
Jonas Omlin,7688447.360724516
Nediljko Labrovic,13614894.040580261
Kevin Kampl,5645215.709620115
Rani Khedira,4456066.801063754
Kevin Trapp,12081447.22490102
Yannick Gerhardt,-3390218.339634359
Connor Metcalfe,-2827751.472060241
Stanley NSoki,-4856052.30785059
